Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height	farm.pasture01.ryegrass.green_n
1991-05-06	Perennial Ryegrass	0.04	77.36	0.41	0.62	0.36	1.20	1	1	0.74	650.00	0.00	1.22	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.9	13.3	14.0	22.7	38.2	47.3	145.54	0.014	0.026	0.002	0.014	0.010	0.000	0.4089	1.0000	0.1155	0.9944	1.0000	1.0000	0.33	49.57	49.89	0.21	0.04	0.03	0.01	0.01	0.03	2.11	3.65	11.20	17.02	9.37	6.22	0.0010	0.0001	0.0000	0.0000	0.0000	0.0000	0.0097	0.0106	0.0105	0.0164	0.0025	0.0000	31.36	0.02
1991-05-07	Perennial Ryegrass	0.04	76.48	0.41	0.62	0.36	1.20	1	1	0.73	650.00	0.00	-2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.6	13.3	14.0	22.7	38.2	47.3	145.19	0.000	0.022	0.002	0.014	0.010	0.000	0.4084	1.0000	0.0702	0.9955	1.0000	1.0000	0.33	49.58	49.90	0.21	0.04	0.03	0.01	0.01	0.03	2.12	3.65	11.20	17.02	9.37	6.22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.32	0.02
1991-05-08	Perennial Ryegrass	0.04	81.69	0.40	0.62	0.36	1.20	1	1	0.73	650.00	0.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.0	13.2	14.0	22.7	38.2	47.3	146.54	0.000	0.019	0.002	0.014	0.010	0.000	0.4059	1.0000	0.0887	0.9956	1.0000	1.0000	0.32	49.45	49.77	0.20	0.04	0.03	0.01	0.01	0.03	2.13	3.62	11.16	16.97	9.36	6.22	0.0026	0.0004	0.0001	0.0000	0.0000	0.0000	0.0268	0.0338	0.0357	0.0555	0.0085	0.0000	31.17	0.02
1991-05-09	Perennial Ryegrass	0.04	84.53	0.40	0.62	0.36	1.20	1	1	0.73	650.00	0.00	2.52	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.7	13.2	14.0	22.7	38.2	47.2	147.17	0.073	0.016	0.002	0.014	0.010	0.000	0.4038	1.0000	0.3622	0.9926	1.0000	1.0000	0.32	49.31	49.62	0.20	0.04	0.03	0.01	0.01	0.03	2.11	3.59	11.13	16.91	9.35	6.22	0.0049	0.0004	0.0001	0.0000	0.0000	0.0000	0.0492	0.0326	0.0353	0.0551	0.0085	0.0000	31.20	0.02
1991-05-10	Perennial Ryegrass	0.04	84.41	0.41	0.62	0.35	1.20	1	1	0.74	650.00	0.00	8.45	6.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.8	13.2	14.0	22.7	38.2	47.2	146.17	0.121	0.014	0.002	0.014	0.010	0.000	0.4047	0.5850	0.3723	0.9900	1.0000	1.0000	0.30	49.14	49.45	0.19	0.04	0.03	0.01	0.01	0.03	2.07	3.56	11.09	16.86	9.34	6.22	0.0058	0.0004	0.0001	0.0000	0.0000	0.0000	0.0619	0.0317	0.0350	0.0547	0.0084	0.0000	31.12	0.02
1991-05-11	Perennial Ryegrass	0.04	84.51	0.41	0.62	0.35	1.21	1	1	0.74	650.00	0.00	4.35	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.0	13.1	14.0	22.7	38.2	47.2	145.28	0.055	0.012	0.002	0.014	0.009	0.000	0.4077	0.5595	0.2692	0.9872	1.0000	1.0000	0.30	48.98	49.28	0.19	0.04	0.03	0.01	0.01	0.03	2.04	3.53	11.06	16.81	9.33	6.22	0.0041	0.0004	0.0001	0.0000	0.0000	0.0000	0.0435	0.0308	0.0348	0.0544	0.0084	0.0000	31.13	0.02
1991-05-12	Perennial Ryegrass	0.04	84.52	0.41	0.62	0.35	1.21	1	1	0.74	650.00	0.00	-0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.6	13.1	14.0	22.7	38.2	47.2	144.83	0.000	0.010	0.002	0.013	0.009	0.000	0.4090	1.0000	0.0748	0.9848	1.0000	1.0000	0.30	48.99	49.29	0.19	0.04	0.03	0.01	0.01	0.03	2.05	3.53	11.06	16.81	9.33	6.22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.15	0.02
1991-05-13	Perennial Ryegrass	0.04	84.51	0.41	0.62	0.35	1.21	1	1	0.74	650.00	0.00	1.49	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.3	13.1	14.0	22.7	38.2	47.1	144.50	0.000	0.007	0.002	0.013	0.009	0.000	0.4082	0.9432	0.1150	0.9830	1.0000	1.0000	0.30	48.84	49.14	0.19	0.04	0.03	0.01	0.01	0.03	2.03	3.49	11.02	16.75	9.32	6.22	0.0025	0.0003	0.0001	0.0000	0.0000	0.0000	0.0257	0.0290	0.0343	0.0540	0.0083	0.0000	31.13	0.02
1991-05-14	Perennial Ryegrass	0.04	84.53	0.41	0.62	0.35	1.21	1	1	0.73	650.00	0.00	-1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.1	13.0	14.0	22.7	38.2	47.1	144.19	0.000	0.005	0.002	0.013	0.009	0.000	0.4081	1.0000	0.0744	0.9812	1.0000	1.0000	0.30	48.80	49.10	0.19	0.04	0.03	0.01	0.01	0.03	2.03	3.48	11.01	16.74	9.32	6.22	0.0007	0.0001	0.0000	0.0000	0.0000	0.0000	0.0074	0.0089	0.0108	0.0171	0.0026	0.0000	31.11	0.02
1991-05-15	Perennial Ryegrass	0.04	84.48	0.41	0.61	0.35	1.21	1	1	0.73	650.00	0.00	-2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.8	13.0	14.0	22.7	38.2	47.1	143.89	0.000	0.003	0.001	0.013	0.009	0.000	0.4069	1.0000	0.0641	0.9805	1.0000	1.0000	0.30	48.66	48.95	0.19	0.04	0.03	0.01	0.01	0.03	2.02	3.45	10.98	16.68	9.31	6.22	0.0021	0.0003	0.0001	0.0000	0.0000	0.0000	0.0217	0.0273	0.0338	0.0536	0.0082	0.0000	31.04	0.02
1991-05-16	Perennial Ryegrass	0.04	84.58	0.40	0.61	0.35	1.21	1	1	0.72	650.00	0.00	-2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.6	13.0	14.0	22.7	38.2	47.1	143.60	0.000	0.001	0.001	0.013	0.009	0.000	0.4051	1.0000	0.0805	0.9779	1.0000	1.0000	0.30	48.52	48.82	0.19	0.04	0.03	0.01	0.01	0.03	2.00	3.43	10.94	16.63	9.30	6.22	0.0019	0.0003	0.0001	0.0000	0.0000	0.0000	0.0198	0.0264	0.0334	0.0532	0.0081	0.0000	30.95	0.02
1991-05-17	Perennial Ryegrass	0.04	84.74	0.40	0.61	0.35	1.21	1	1	0.72	650.00	0.00	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.3	13.0	14.0	22.7	38.2	47.0	143.32	0.000	0.000	0.001	0.013	0.008	0.000	0.4032	1.0000	0.0858	0.9765	1.0000	1.0000	0.29	48.39	48.68	0.18	0.04	0.03	0.01	0.01	0.02	1.99	3.41	10.91	16.58	9.29	6.22	0.0017	0.0003	0.0001	0.0000	0.0000	0.0000	0.0180	0.0260	0.0331	0.0528	0.0080	0.0000	30.88	0.02
1991-05-18	Perennial Ryegrass	0.04	84.95	0.40	0.61	0.35	1.21	1	1	0.72	650.00	0.00	-0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.1	13.0	14.0	22.7	38.2	47.0	143.05	0.000	0.000	0.001	0.013	0.008	0.000	0.4023	1.0000	0.0926	0.9743	1.0000	1.0000	0.29	48.25	48.55	0.18	0.04	0.03	0.01	0.01	0.02	1.97	3.38	10.87	16.52	9.28	6.22	0.0016	0.0003	0.0001	0.0000	0.0000	0.0000	0.0164	0.0258	0.0328	0.0524	0.0080	0.0000	30.85	0.02
1991-05-19	Perennial Ryegrass	0.04	85.09	0.40	0.61	0.35	1.21	1	1	0.71	650.00	0.00	-3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.9	13.0	14.0	22.7	38.2	47.0	142.79	0.000	0.000	0.001	0.013	0.008	0.000	0.4014	1.0000	0.0629	0.9749	1.0000	1.0000	0.29	48.12	48.42	0.18	0.04	0.03	0.01	0.01	0.02	1.96	3.36	10.84	16.47	9.27	6.22	0.0015	0.0003	0.0001	0.0000	0.0000	0.0000	0.0149	0.0255	0.0325	0.0521	0.0079	0.0000	30.78	0.02
1991-05-20	Perennial Ryegrass	0.05	96.22	0.40	0.61	0.36	1.21	1	1	0.71	650.00	0.00	-3.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.7	13.0	14.0	22.7	38.2	47.0	147.58	0.000	0.000	0.001	0.013	0.008	0.000	0.3991	1.0000	0.0909	0.9742	1.0000	1.0000	0.31	48.02	48.33	0.20	0.04	0.03	0.01	0.01	0.02	1.97	3.34	10.81	16.42	9.26	6.22	0.0015	0.0003	0.0001	0.0000	0.0000	0.0000	0.0137	0.0252	0.0322	0.0517	0.0079	0.0000	30.52	0.02
1991-05-21	Perennial Ryegrass	0.06	116.61	0.41	0.61	0.35	1.21	1	1	0.73	650.00	0.00	6.38	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.3	17.5	14.1	22.7	38.2	47.0	160.77	0.187	0.001	0.001	0.013	0.008	0.000	0.3964	1.0000	1.0000	0.9716	1.0000	1.0000	0.34	47.86	48.21	0.22	0.05	0.03	0.01	0.01	0.02	1.58	3.65	10.80	16.37	9.25	6.22	0.0087	0.0004	0.0001	0.0000	0.0000	0.0000	0.0607	0.0275	0.0319	0.0512	0.0078	0.0000	30.40	0.02
1991-05-22	Perennial Ryegrass	0.06	129.29	0.42	0.61	0.33	1.21	1	1	0.77	650.00	0.00	19.71	17.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.2	20.9	16.0	22.7	38.2	46.9	168.91	0.452	0.181	0.004	0.007	0.004	0.000	0.4052	1.0000	1.0000	0.9746	1.0000	1.0000	0.36	47.52	47.88	0.21	0.07	0.03	0.01	0.01	0.02	1.14	3.50	11.08	16.34	9.24	6.22	0.0327	0.0022	0.0001	0.0000	0.0000	0.0000	0.1693	0.1110	0.0342	0.0476	0.0071	0.0000	30.44	0.02
1991-05-23	Perennial Ryegrass	0.06	126.31	0.43	0.61	0.31	1.21	1	1	0.80	650.00	0.00	22.02	16.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.6	21.4	18.1	22.8	38.2	46.9	168.05	0.196	0.108	0.027	0.003	0.002	0.000	0.4197	0.7881	1.0000	0.9741	1.0000	1.0000	0.36	47.08	47.45	0.19	0.08	0.04	0.01	0.01	0.02	0.85	3.12	11.33	16.33	9.24	6.22	0.0431	0.0044	0.0003	0.0000	0.0000	0.0000	0.1785	0.1682	0.0680	0.0451	0.0066	0.0000	30.48	0.02
1991-05-24	Perennial Ryegrass	0.06	123.82	0.45	0.62	0.31	1.21	1	1	0.84	650.00	0.00	30.14	21.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.3	20.9	19.7	22.9	38.2	46.9	166.83	0.249	0.197	0.097	0.006	0.003	0.000	0.4315	0.7952	1.0000	0.9745	1.0000	1.0000	0.38	46.65	47.03	0.20	0.09	0.05	0.01	0.01	0.02	0.71	2.77	11.38	16.35	9.23	6.22	0.0273	0.0057	0.0007	0.0000	0.0000	0.0000	0.0949	0.1758	0.1403	0.0470	0.0067	0.0000	30.37	0.02
1991-05-25	Perennial Ryegrass	0.06	121.24	0.45	0.62	0.31	1.21	1	1	0.86	650.00	0.00	17.84	12.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.1	20.3	20.2	23.3	38.2	46.9	165.96	0.145	0.139	0.099	0.006	0.002	0.000	0.4454	0.6104	1.0000	0.9764	1.0000	1.0000	0.41	46.25	46.66	0.21	0.10	0.06	0.01	0.01	0.02	0.65	2.53	11.12	16.51	9.22	6.22	0.0202	0.0057	0.0010	0.0000	0.0000	0.0000	0.0614	0.1464	0.1762	0.0485	0.0066	0.0000	30.92	0.02
1991-05-26	Perennial Ryegrass	0.06	118.54	0.46	0.63	0.31	1.21	1	1	0.88	650.00	0.00	18.29	13.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.5	19.4	20.2	23.7	38.2	46.8	164.80	0.145	0.149	0.125	0.014	0.002	0.000	0.4538	0.4714	1.0000	0.9793	1.0000	1.0000	0.44	45.86	46.30	0.22	0.10	0.07	0.01	0.01	0.02	0.66	2.31	10.78	16.68	9.21	6.22	0.0184	0.0057	0.0013	0.0000	0.0000	0.0000	0.0529	0.1228	0.1970	0.0553	0.0067	0.0000	31.31	0.02
1991-05-27	Perennial Ryegrass	0.06	117.04	0.48	0.64	0.31	1.21	1	1	0.94	650.00	0.00	45.23	32.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.8	18.7	19.8	23.9	38.2	46.8	163.31	0.261	0.256	0.248	0.042	0.005	0.000	0.4614	0.9962	1.0000	0.9778	1.0000	1.0000	0.46	45.43	45.89	0.23	0.11	0.08	0.01	0.01	0.02	0.66	2.17	10.43	16.74	9.21	6.22	0.0190	0.0058	0.0018	0.0001	0.0000	0.0000	0.0527	0.1079	0.2461	0.0721	0.0070	0.0000	31.87	0.02
1991-05-28	Perennial Ryegrass	0.06	115.12	0.50	0.65	0.31	1.21	1	1	0.98	650.00	0.00	35.11	25.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.3	18.4	19.5	24.0	38.2	46.8	162.26	0.167	0.165	0.168	0.035	0.003	0.000	0.4801	1.0000	1.0000	0.9761	1.0000	1.0000	0.49	45.06	45.55	0.24	0.12	0.08	0.01	0.01	0.02	0.66	2.11	10.16	16.72	9.20	6.22	0.0177	0.0053	0.0017	0.0001	0.0000	0.0000	0.0470	0.0898	0.2012	0.0712	0.0068	0.0000	32.69	0.02
1991-05-29	Perennial Ryegrass	0.05	113.13	0.51	0.66	0.31	1.21	1	1	1.03	650.00	0.00	28.74	20.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.9	18.1	19.1	24.0	38.2	46.8	161.18	0.227	0.232	0.235	0.055	0.005	0.000	0.4961	1.0000	1.0000	0.9760	1.0000	1.0000	0.51	44.67	45.18	0.25	0.13	0.09	0.01	0.01	0.02	0.66	2.04	9.87	16.69	9.19	6.22	0.0184	0.0057	0.0020	0.0001	0.0000	0.0000	0.0472	0.0906	0.2212	0.0827	0.0071	0.0000	33.35	0.02
1991-05-30	Perennial Ryegrass	0.05	111.49	0.52	0.67	0.31	1.21	1	1	1.07	650.00	0.00	31.67	22.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.3	17.8	18.8	24.1	38.2	46.7	160.00	0.158	0.163	0.164	0.042	0.004	0.000	0.5099	0.6709	1.0000	0.9737	1.0000	1.0000	0.52	44.34	44.86	0.26	0.13	0.09	0.01	0.01	0.02	0.66	1.99	9.64	16.65	9.18	6.22	0.0174	0.0054	0.0017	0.0001	0.0000	0.0000	0.0434	0.0788	0.1793	0.0770	0.0069	0.0000	34.07	0.02
1991-05-31	Perennial Ryegrass	0.05	111.00	0.53	0.68	0.31	1.22	1	1	1.10	650.00	0.00	29.34	20.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.7	17.5	18.5	24.1	38.2	46.7	158.80	0.175	0.195	0.196	0.055	0.005	0.000	0.5219	0.6466	1.0000	0.9685	1.0000	1.0000	0.54	43.99	44.53	0.26	0.13	0.09	0.01	0.01	0.02	0.66	1.93	9.41	16.60	9.17	6.22	0.0166	0.0056	0.0019	0.0001	0.0000	0.0000	0.0408	0.0771	0.1864	0.0846	0.0070	0.0000	34.73	0.02
1991-06-01	Perennial Ryegrass	0.05	110.65	0.54	0.69	0.31	1.22	1	1	1.13	650.00	0.00	31.05	22.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.1	17.1	18.2	24.1	38.2	46.7	157.42	0.211	0.256	0.257	0.078	0.007	0.000	0.5323	0.6588	1.0000	0.9643	1.0000	1.0000	0.54	43.61	44.15	0.26	0.14	0.10	0.02	0.01	0.02	0.66	1.87	9.16	16.54	9.17	6.22	0.0161	0.0059	0.0022	0.0001	0.0000	0.0000	0.0394	0.0776	0.2087	0.0980	0.0073	0.0000	35.36	0.02
1991-06-02	Perennial Ryegrass	0.05	109.40	0.55	0.69	0.31	1.22	1	1	1.17	650.00	0.00	24.08	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.7	16.9	18.0	24.1	38.2	46.7	156.58	0.114	0.154	0.155	0.051	0.004	0.000	0.5429	0.8989	1.0000	0.9653	1.0000	1.0000	0.55	43.32	43.87	0.26	0.14	0.10	0.02	0.01	0.02	0.67	1.82	8.98	16.48	9.16	6.22	0.0134	0.0051	0.0017	0.0001	0.0000	0.0000	0.0328	0.0641	0.1529	0.0833	0.0069	0.0000	35.84	0.02
1991-06-03	Perennial Ryegrass	0.05	107.65	0.56	0.70	0.31	1.22	1	1	1.19	650.00	0.00	13.16	9.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.7	16.7	17.7	24.1	38.2	46.7	156.12	0.100	0.143	0.145	0.050	0.004	0.000	0.5534	1.0000	1.0000	0.9680	1.0000	1.0000	0.56	43.05	43.61	0.26	0.14	0.10	0.02	0.01	0.02	0.67	1.78	8.81	16.42	9.15	6.22	0.0128	0.0050	0.0017	0.0001	0.0000	0.0000	0.0311	0.0600	0.1434	0.0836	0.0069	0.0000	36.22	0.02
1991-06-04	Perennial Ryegrass	0.05	106.94	0.57	0.70	0.31	1.22	1	1	1.23	650.00	0.00	30.15	21.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.3	16.4	17.5	24.1	38.2	46.6	155.16	0.126	0.170	0.173	0.064	0.006	0.000	0.5601	0.6977	1.0000	0.9646	1.0000	1.0000	0.56	42.76	43.32	0.26	0.15	0.10	0.02	0.01	0.02	0.67	1.74	8.64	16.35	9.14	6.22	0.0131	0.0051	0.0019	0.0001	0.0000	0.0000	0.0325	0.0588	0.1505	0.0904	0.0071	0.0000	36.72	0.02
1991-06-05	Perennial Ryegrass	0.05	106.57	0.58	0.71	0.31	1.22	1	1	1.27	650.00	0.00	27.54	19.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.9	16.2	17.3	24.1	38.2	46.6	154.27	0.107	0.161	0.164	0.064	0.006	0.000	0.5706	0.7410	1.0000	0.9592	1.0000	1.0000	0.56	42.48	43.04	0.25	0.15	0.11	0.02	0.01	0.02	0.67	1.70	8.48	16.28	9.13	6.22	0.0116	0.0050	0.0018	0.0001	0.0000	0.0000	0.0300	0.0554	0.1425	0.0909	0.0071	0.0000	37.30	0.02
1991-06-06	Perennial Ryegrass	0.05	112.75	0.59	0.72	0.32	1.22	1	1	1.30	650.00	0.00	17.43	12.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.1	16.0	17.1	24.0	38.2	46.6	157.07	0.089	0.151	0.155	0.063	0.006	0.000	0.5804	1.0000	1.0000	0.9591	1.0000	1.0000	0.57	42.22	42.79	0.26	0.15	0.11	0.02	0.01	0.02	0.67	1.67	8.34	16.20	9.13	6.22	0.0112	0.0049	0.0018	0.0001	0.0000	0.0000	0.0275	0.0522	0.1343	0.0908	0.0071	0.0000	37.64	0.02
1991-06-07	Perennial Ryegrass	0.06	132.22	0.59	0.72	0.31	1.22	1	1	1.31	650.00	0.00	8.22	5.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.4	21.8	19.5	24.1	38.2	46.6	179.61	0.246	0.147	0.149	0.064	0.006	0.000	0.5882	1.0000	1.0000	0.9615	1.0000	1.0000	0.57	41.94	42.51	0.26	0.15	0.11	0.02	0.01	0.02	0.50	1.59	8.37	16.16	9.12	6.22	0.0232	0.0048	0.0017	0.0001	0.0000	0.0000	0.0431	0.0483	0.1304	0.0910	0.0071	0.0000	37.78	0.02
1991-06-08	Perennial Ryegrass	0.07	137.39	0.60	0.71	0.29	1.22	2	0	1.33	650.00	0.00	9.83	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.4	24.9	21.8	25.7	38.2	46.6	184.57	0.209	0.095	0.059	0.015	0.001	0.000	0.5921	1.0000	1.0000	0.9640	1.0000	1.0000	0.45	41.45	41.90	0.14	0.14	0.11	0.02	0.01	0.02	0.22	1.35	7.88	16.68	9.11	6.21	0.1341	0.0132	0.0020	0.0001	0.0000	0.0000	0.1919	0.1199	0.1373	0.0703	0.0064	0.0000	37.82	0.02
1991-06-09	Perennial Ryegrass	0.07	146.08	0.60	0.71	0.28	1.22	2	0	1.36	650.00	0.00	16.54	11.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.3	27.0	23.7	29.1	38.2	46.5	192.78	0.540	0.370	0.242	0.085	0.004	0.000	0.5968	1.0000	1.0000	0.9672	1.0000	1.0000	0.39	40.88	41.27	0.10	0.12	0.11	0.02	0.01	0.02	0.11	1.00	6.86	17.58	9.11	6.21	0.0699	0.0218	0.0037	0.0002	0.0000	0.0000	0.0725	0.1672	0.2272	0.1251	0.0068	0.0000	37.31	0.02
